#pl_name,#pl_rade,#pl_radeerr1,#pl_radeerr2,#pl_radelim
Kepler-91 b,15.321,0.820,-2.799,0
Kepler-910 b,0.805,0.064,-0.051,0
Kepler-910 b,0.810,0.020,-0.020,0
Kepler-910 b,0.820,0.040,-0.030,0
Kepler-910 b,0.810,0.020,-0.020,0
Kepler-910 b,0.810,0.020,-0.020,0
Kepler-910 b,0.820,0.020,-0.020,0
Kepler-910 b,0.770,0.100,-0.100,0
Kepler-911 b,2.410,0.180,-0.100,0
Kepler-911 b,2.527,0.131,-0.113,0
Kepler-911 b,2.480,0.340,-0.340,0
Kepler-911 b,2.530,0.090,-0.080,0
Kepler-911 b,2.530,0.090,-0.080,0
Kepler-911 b,2.530,0.090,-0.080,0
Kepler-911 b,2.600,0.100,-0.100,0
Kepler-912 b,2.000,0.910,-0.190,0
Kepler-912 b,2.800,0.840,-0.510,0
Kepler-912 b,4.598,0.481,-0.711,0
Kepler-912 b,2.020,0.480,-0.210,0
Kepler-912 b,2.000,0.910,-0.190,0
Kepler-912 b,2.050,0.680,-0.680,0
Kepler-912 b,2.000,0.910,-0.190,0
Kepler-913 b,5.750,0.950,-1.300,0
Kepler-913 b,2.620,1.020,-0.190,0
Kepler-913 b,2.060,0.080,-0.060,0
Kepler-913 b,2.140,0.840,-0.840,0
Kepler-913 b,2.620,1.020,-0.190,0
Kepler-913 b,2.620,1.020,-0.190,0
Kepler-913 c,3.700,0.610,-0.840,0
Kepler-913 c,3.858,,,0
Kepler-913 c,1.720,0.670,-0.130,0
Kepler-913 c,1.720,0.670,-0.130,0
Kepler-913 c,1.430,0.570,-0.570,0
Kepler-913 c,1.720,0.670,-0.130,0
Kepler-914 b,1.320,0.310,-0.120,0
Kepler-914 b,1.510,0.250,-0.150,0
Kepler-914 b,1.320,0.310,-0.120,0
Kepler-914 b,1.490,0.250,-0.250,0
Kepler-914 b,1.659,0.192,-0.208,0
Kepler-914 b,1.320,0.310,-0.120,0
Kepler-914 b,1.380,0.170,-0.120,0
Kepler-915 b,1.360,0.530,-0.530,0
Kepler-915 b,1.240,0.510,-0.190,0
Kepler-915 b,1.850,0.320,-0.320,0
Kepler-915 b,1.240,0.510,-0.190,0
Kepler-915 b,1.985,0.123,-0.435,0
Kepler-915 b,1.240,0.510,-0.190,0
Kepler-915 b,1.500,0.330,-0.190,0
Kepler-916 b,1.900,0.140,-0.160,0
Kepler-916 b,1.760,0.140,-0.130,0
Kepler-916 b,1.861,0.134,-0.108,0
Kepler-916 b,1.710,0.590,-0.590,0
Kepler-916 b,1.840,0.600,-0.120,0
Kepler-916 b,1.840,0.600,-0.120,0
Kepler-916 b,1.840,0.600,-0.120,0
Kepler-917 b,1.850,0.280,-0.140,0
Kepler-917 b,1.910,0.240,-0.170,0
Kepler-917 b,1.850,0.280,-0.140,0
Kepler-917 b,1.430,0.790,-0.790,0
Kepler-917 b,1.700,0.220,-0.130,0
Kepler-917 b,1.850,0.280,-0.140,0
Kepler-918 b,1.440,0.600,-0.140,0
Kepler-918 b,1.740,0.400,-0.210,0
Kepler-918 b,1.626,0.095,-0.378,0
Kepler-918 b,1.440,0.600,-0.140,0
Kepler-918 b,1.720,0.250,-0.100,0
Kepler-918 b,1.360,0.770,-0.770,0
Kepler-918 b,1.440,0.600,-0.140,0
Kepler-919 b,1.923,0.181,-0.153,0
Kepler-919 b,1.930,0.850,-0.200,0
Kepler-919 b,2.060,0.880,-0.880,0
Kepler-919 b,1.930,0.850,-0.200,0
Kepler-919 b,1.800,0.610,-0.200,0
Kepler-919 b,2.250,0.870,-0.290,0
Kepler-919 b,1.930,0.850,-0.200,0
Kepler-92 b,3.580,0.100,-0.100,0
Kepler-92 b,3.510,0.100,-0.100,0
Kepler-92 b,3.580,0.100,-0.100,0
Kepler-92 b,3.868,0.294,-0.243,0
Kepler-92 b,3.630,0.260,-0.180,0
Kepler-92 b,3.580,0.100,-0.100,0
Kepler-92 b,3.500,0.160,-0.180,0
Kepler-92 b,3.510,0.450,-0.450,0
Kepler-92 b,3.650,0.130,-0.130,0
Kepler-92 c,2.370,0.070,-0.070,0
Kepler-92 c,2.600,0.330,-0.330,0
Kepler-92 c,2.370,0.070,-0.070,0
Kepler-92 c,2.390,0.120,-0.080,0
Kepler-92 c,2.455,0.053,-0.053,0
Kepler-92 c,2.600,0.080,-0.080,0
Kepler-92 c,2.465,0.122,-0.105,0
Kepler-92 c,2.370,0.070,-0.070,0
Kepler-92 c,2.310,0.170,-0.110,0
Kepler-92 d,2.067,0.056,-0.056,0
Kepler-92 d,1.990,0.060,-0.050,0
Kepler-92 d,1.910,0.130,-0.100,0
Kepler-92 d,1.990,0.060,-0.050,0
Kepler-92 d,2.030,0.106,-0.098,0
Kepler-92 d,1.840,0.240,-0.240,0
Kepler-92 d,1.990,0.060,-0.050,0
Kepler-92 d,2.030,0.110,-0.080,0
Kepler-920 b,2.230,0.830,-0.830,0
Kepler-920 b,2.420,0.220,-0.160,0
Kepler-920 b,3.016,0.195,-0.412,0
Kepler-920 b,2.570,1.030,-0.190,0
Kepler-920 b,2.570,1.030,-0.190,0
Kepler-920 b,2.570,1.030,-0.190,0
Kepler-920 b,3.090,0.300,-0.400,0
Kepler-920 c,4.050,1.620,-0.300,0
Kepler-920 c,4.249,0.634,-0.356,0
Kepler-920 c,4.350,0.430,-0.570,0
Kepler-920 c,3.800,0.580,-0.280,0
Kepler-920 c,4.050,1.620,-0.300,0
Kepler-920 c,4.050,1.620,-0.300,0
Kepler-921 b,2.070,0.650,-0.170,0
Kepler-921 b,2.900,1.140,-0.250,0
Kepler-921 b,2.700,1.200,-1.200,0
Kepler-921 b,2.900,1.140,-0.250,0
Kepler-921 b,2.900,1.140,-0.250,0
Kepler-921 b,2.870,0.330,-0.730,0
Kepler-921 b,2.149,0.201,-0.167,0
Kepler-922 b,1.480,0.580,-0.160,0
Kepler-922 b,1.530,0.600,-0.600,0
Kepler-922 b,1.420,0.180,-0.110,0
Kepler-922 b,1.480,0.580,-0.160,0
Kepler-922 b,1.580,0.240,-0.240,0
Kepler-922 b,1.480,0.580,-0.160,0
Kepler-922 b,1.337,0.073,-0.059,0
Kepler-923 b,1.700,0.260,-0.310,0
Kepler-923 b,1.380,0.290,-0.190,0
Kepler-923 b,1.150,0.450,-0.450,0
Kepler-923 b,1.280,0.660,-0.140,0
Kepler-923 b,1.280,0.660,-0.140,0
Kepler-923 b,1.720,0.082,-0.308,0
Kepler-923 b,1.280,0.660,-0.140,0
Kepler-924 b,2.230,0.500,-0.500,0
Kepler-924 b,3.070,1.110,-0.610,0
Kepler-924 b,2.500,1.190,-0.230,0
Kepler-924 b,2.500,1.190,-0.230,0
Kepler-924 b,3.380,0.590,-0.530,0
Kepler-924 b,2.500,1.190,-0.230,0
Kepler-924 b,2.765,0.158,-0.132,0
Kepler-925 b,2.260,0.170,-0.200,0
Kepler-925 b,2.260,0.170,-0.200,0
Kepler-925 b,2.310,0.140,-0.200,0
Kepler-925 b,2.328,0.457,-0.336,0
Kepler-925 b,2.260,0.170,-0.200,0
Kepler-925 b,1.890,0.550,-0.550,0
Kepler-925 b,2.340,0.660,-0.210,0
Kepler-926 b,1.820,0.650,-0.130,0
Kepler-926 b,1.820,0.650,-0.130,0
Kepler-926 b,2.180,0.470,-0.470,0
Kepler-926 b,2.310,0.570,-0.230,0
Kepler-926 b,1.820,0.650,-0.130,0
Kepler-926 b,2.920,0.420,-0.520,0
Kepler-926 b,2.924,0.185,-0.183,0
Kepler-927 b,1.780,0.760,-0.190,0
Kepler-927 b,1.780,0.760,-0.190,0
Kepler-927 b,1.720,0.400,-0.150,0
Kepler-927 b,1.780,0.560,-0.230,0
Kepler-927 b,1.780,0.760,-0.190,0
Kepler-927 b,1.800,0.620,-0.620,0
Kepler-927 b,1.605,0.353,-0.150,0
Kepler-928 b,1.800,3.240,-0.160,0
Kepler-928 b,1.800,3.240,-0.160,0
Kepler-928 b,1.416,0.110,-0.124,0
Kepler-928 b,1.590,0.310,-0.120,0
Kepler-928 b,1.480,0.190,-0.190,0
Kepler-928 b,1.650,0.100,-0.160,0
Kepler-928 b,1.800,3.240,-0.160,0
Kepler-929 b,1.120,0.560,-0.560,0
Kepler-929 b,0.860,0.390,-0.100,0
Kepler-929 b,1.614,0.102,-0.086,0
Kepler-929 b,1.110,0.270,-0.150,0
Kepler-929 b,0.860,0.390,-0.100,0
Kepler-929 b,1.620,0.250,-0.350,0
Kepler-929 b,0.860,0.390,-0.100,0
Kepler-93 b,1.590,0.040,-0.030,0
Kepler-93 b,1.569,0.112,-0.112,0
Kepler-93 b,1.560,0.070,-0.070,0
Kepler-93 b,1.590,0.040,-0.030,0
Kepler-93 b,1.478,0.019,-0.019,0
Kepler-93 b,1.454,1.150,-1.150,0
Kepler-93 b,1.642,0.069,-0.108,0
Kepler-93 b,1.478,0.019,-0.019,0
Kepler-93 b,1.500,0.110,-0.110,0
Kepler-93 b,1.478,0.019,-0.019,0
Kepler-93 b,1.500,0.030,-0.030,0
Kepler-93 b,1.590,0.040,-0.030,0
Kepler-93 b,1.630,0.040,-0.090,0
Kepler-930 b,2.047,0.142,-0.114,0
Kepler-930 b,2.130,0.920,-0.420,0
Kepler-930 b,2.300,1.210,-0.630,0
Kepler-930 b,2.300,1.210,-0.630,0
Kepler-930 b,2.190,0.640,-0.630,0
Kepler-930 b,2.300,1.210,-0.630,0
Kepler-930 b,2.800,1.300,-1.300,0
Kepler-931 b,1.350,2.900,-0.130,0
Kepler-931 b,1.540,0.200,-0.170,0
Kepler-931 b,3.700,0.690,-0.690,0
Kepler-931 b,1.350,2.900,-0.130,0
Kepler-931 b,1.330,0.140,-0.090,0
Kepler-931 b,1.350,2.900,-0.130,0
Kepler-932 b,1.770,0.410,-0.240,0
Kepler-932 b,1.430,1.850,-0.170,0
Kepler-932 b,1.320,0.950,-0.950,0
Kepler-932 b,1.430,1.850,-0.170,0
Kepler-932 b,1.718,0.090,-0.311,0
Kepler-932 b,1.370,0.130,-0.100,0
Kepler-932 b,1.430,1.850,-0.170,0
Kepler-933 b,2.020,0.400,-0.140,0
Kepler-933 b,2.649,0.236,-0.209,0
Kepler-933 b,2.020,0.400,-0.140,0
Kepler-933 b,1.720,0.970,-0.970,0
Kepler-933 b,1.900,0.300,-0.120,0
Kepler-933 b,2.460,0.230,-0.160,0
Kepler-933 b,2.020,0.400,-0.140,0
Kepler-934 b,2.200,2.700,-2.700,0
Kepler-934 b,2.190,0.100,-0.130,0
Kepler-934 b,2.090,0.150,-0.110,0
Kepler-934 b,2.530,2.530,-0.330,0
Kepler-934 b,2.530,2.530,-0.330,0
Kepler-934 b,2.530,2.530,-0.330,0
Kepler-934 b,2.085,0.127,-0.119,0
Kepler-935 b,1.800,1.500,-1.500,0
Kepler-935 b,1.590,3.250,-0.160,0
Kepler-935 b,1.590,3.250,-0.160,0
Kepler-935 b,1.350,0.080,-0.070,0
Kepler-935 b,1.550,0.240,-0.180,0
Kepler-935 b,1.590,3.250,-0.160,0
Kepler-935 b,1.269,0.102,-0.097,0
Kepler-936 b,1.450,0.200,-0.100,0
Kepler-936 b,2.430,0.660,-0.450,0
Kepler-936 b,1.920,0.760,-0.330,0
Kepler-936 b,1.920,0.760,-0.330,0
Kepler-936 b,1.560,0.830,-0.830,0
Kepler-936 b,1.920,0.760,-0.330,0
Kepler-937 b,3.270,1.230,-0.460,0
Kepler-937 b,3.390,1.010,-0.540,0
Kepler-937 b,3.270,1.230,-0.460,0
Kepler-937 b,4.077,0.363,-0.339,0
Kepler-937 b,3.270,1.230,-0.460,0
Kepler-937 b,3.800,1.500,-1.500,0
Kepler-937 b,3.720,1.290,-0.480,0
Kepler-937 c,2.400,0.910,-0.340,0
Kepler-937 c,2.400,0.910,-0.340,0
Kepler-937 c,2.140,0.640,-0.340,0
Kepler-937 c,2.670,0.910,-0.390,0
Kepler-937 c,2.576,0.309,-0.211,0
Kepler-937 c,2.400,0.910,-0.340,0
Kepler-938 b,2.080,0.710,-0.160,0
Kepler-938 b,2.080,0.710,-0.160,0
Kepler-938 b,2.220,0.250,-0.160,0
Kepler-938 b,3.680,0.550,-1.360,0
Kepler-938 b,2.330,0.600,-0.600,0
Kepler-938 b,2.080,0.710,-0.160,0
Kepler-939 b,1.750,0.760,-0.150,0
Kepler-939 b,1.750,0.760,-0.150,0
Kepler-939 b,1.630,0.490,-0.160,0
Kepler-939 b,1.750,0.310,-0.200,0
Kepler-939 b,1.770,0.880,-0.880,0
Kepler-939 b,3.354,0.782,-0.425,0
Kepler-939 b,1.750,0.760,-0.150,0
Kepler-94 b,2.616,3.712,-3.712,0
Kepler-94 b,3.040,0.050,-0.150,0
Kepler-94 b,3.186,0.136,-0.248,0
Kepler-94 b,2.490,0.330,-0.320,0
Kepler-94 b,3.250,0.160,-0.120,0
Kepler-94 b,2.490,0.330,-0.320,0
Kepler-94 b,2.490,0.330,-0.320,0
Kepler-94 b,3.510,0.150,-0.150,0
Kepler-94 b,3.360,0.260,-0.260,0
Kepler-94 b,2.320,0.430,-0.430,0
Kepler-940 b,3.440,1.010,-0.330,0
Kepler-940 b,3.500,1.100,-1.100,0
Kepler-940 b,3.223,0.379,-0.512,0
Kepler-940 b,3.340,0.710,-0.310,0
Kepler-940 b,3.440,1.010,-0.330,0
Kepler-940 b,3.630,0.970,-0.410,0
Kepler-940 b,3.440,1.010,-0.330,0
Kepler-941 b,2.813,0.242,-0.532,0
Kepler-941 b,3.490,1.380,-0.380,0
Kepler-941 b,3.490,1.380,-0.380,0
Kepler-941 b,3.400,1.000,-1.000,0
Kepler-941 b,3.080,0.350,-0.610,0
Kepler-941 b,3.490,1.380,-0.380,0
Kepler-941 b,3.290,1.040,-0.410,0
Kepler-942 b,2.020,0.120,-0.070,0
Kepler-942 b,1.840,0.170,-0.170,0
Kepler-942 b,2.020,0.120,-0.070,0
Kepler-942 b,2.020,0.120,-0.070,0
Kepler-942 b,2.000,0.140,-0.070,0
Kepler-942 b,2.130,0.230,-0.080,0
Kepler-942 b,2.062,0.118,-0.098,0
Kepler-943 b,5.800,1.900,-1.900,0
Kepler-943 b,5.360,2.080,-0.420,0
Kepler-943 b,5.360,2.080,-0.420,0
Kepler-943 b,10.806,1.167,-1.163,0
Kepler-943 b,5.120,1.240,-0.410,0
Kepler-943 b,5.360,2.080,-0.420,0
Kepler-943 b,5.930,0.790,-0.530,0
Kepler-944 b,3.200,1.400,-1.400,0
Kepler-944 b,3.352,0.329,-0.278,0
Kepler-944 b,2.460,0.960,-0.190,0
Kepler-944 b,2.630,0.270,-0.210,0
Kepler-944 b,2.460,0.960,-0.190,0
Kepler-944 b,2.420,0.530,-0.190,0
Kepler-944 b,2.460,0.960,-0.190,0
Kepler-945 b,2.480,0.860,-0.860,0
Kepler-945 b,2.790,1.020,-0.230,0
Kepler-945 b,2.720,0.720,-0.310,0
Kepler-945 b,2.630,0.470,-0.250,0
Kepler-945 b,2.790,1.020,-0.230,0
Kepler-945 b,2.790,1.020,-0.230,0
Kepler-945 b,2.584,0.284,-0.244,0
Kepler-946 b,2.371,0.164,-0.136,0
Kepler-946 b,1.860,0.830,-0.830,0
Kepler-946 b,1.930,0.320,-0.200,0
Kepler-946 b,2.410,0.380,-0.420,0
Kepler-946 b,1.780,0.710,-0.140,0
Kepler-946 b,1.780,0.710,-0.140,0
Kepler-946 b,1.780,0.710,-0.140,0
Kepler-947 b,2.100,1.100,-1.100,0
Kepler-947 b,2.200,0.520,-0.220,0
Kepler-947 b,2.400,0.790,-0.190,0
Kepler-947 b,3.123,0.339,-0.285,0
Kepler-947 b,2.400,0.790,-0.190,0
Kepler-947 b,2.400,0.790,-0.190,0
Kepler-947 b,2.280,0.230,-0.230,0
Kepler-948 b,1.790,0.720,-0.190,0
Kepler-948 b,1.350,0.150,-0.100,0
Kepler-948 b,1.790,0.720,-0.190,0
Kepler-948 b,1.389,0.082,-0.087,0
Kepler-948 b,1.850,0.320,-0.410,0
Kepler-948 b,1.790,0.720,-0.190,0
Kepler-948 b,1.310,0.950,-0.950,0
Kepler-949 b,3.030,2.210,-0.360,0
Kepler-949 b,3.030,2.210,-0.360,0
Kepler-949 b,3.030,2.210,-0.360,0
Kepler-949 b,2.910,0.360,-0.230,0
Kepler-949 b,2.900,2.500,-2.500,0
Kepler-949 b,2.920,0.600,-0.420,0
Kepler-949 b,2.445,0.125,-0.108,0
Kepler-949 c,3.100,2.800,-2.800,0
Kepler-949 c,2.970,0.610,-0.430,0
Kepler-949 c,3.720,2.730,-0.430,0
Kepler-949 c,5.165,,,0
Kepler-949 c,3.720,2.730,-0.430,0
Kepler-949 c,3.720,2.730,-0.430,0
Kepler-95 b,3.130,0.090,-0.080,0
Kepler-95 b,3.420,0.090,-0.090,0
Kepler-95 b,3.130,0.200,-0.170,0
Kepler-95 b,3.130,0.090,-0.080,0
Kepler-95 b,2.780,0.300,-0.300,0
Kepler-95 b,3.145,0.144,-0.132,0
Kepler-95 b,3.040,0.100,-0.080,0
Kepler-95 b,3.130,0.090,-0.080,0
Kepler-950 b,6.970,2.380,-0.520,0
Kepler-950 b,6.970,2.380,-0.520,0
Kepler-950 b,8.000,1.600,-1.600,0
Kepler-950 b,6.990,1.480,-0.520,0
Kepler-950 b,13.468,1.670,-1.470,0
Kepler-950 b,8.980,1.560,-0.830,0
Kepler-950 b,6.970,2.380,-0.520,0
Kepler-951 b,5.105,0.249,-0.214,0
Kepler-951 b,7.700,2.300,-2.300,0
Kepler-951 b,6.210,11.920,-0.530,0
Kepler-951 b,5.590,0.240,-0.260,0
Kepler-951 b,5.760,0.220,-0.350,0
Kepler-951 b,6.210,11.920,-0.530,0
Kepler-951 b,6.210,11.920,-0.530,0
Kepler-952 b,6.700,2.700,-2.700,0
Kepler-952 b,7.910,3.770,-0.720,0
Kepler-952 b,7.910,3.770,-0.720,0
Kepler-952 b,8.266,0.808,-0.719,0
Kepler-952 b,7.700,2.530,-0.840,0
Kepler-952 b,7.910,3.770,-0.720,0
Kepler-952 b,7.650,1.650,-0.750,0
Kepler-953 b,4.270,0.630,-0.220,0
Kepler-953 b,4.610,0.270,-0.270,0
Kepler-953 b,4.210,0.370,-0.330,0
Kepler-953 b,4.270,0.630,-0.220,0
Kepler-953 b,4.270,0.630,-0.220,0
Kepler-953 b,4.550,0.730,-0.450,0
Kepler-953 c,1.190,0.110,-0.090,0
Kepler-953 c,1.160,0.170,-0.060,0
Kepler-953 c,1.320,0.210,-0.130,0
Kepler-953 c,1.160,0.170,-0.060,0
Kepler-953 c,1.160,0.170,-0.060,0
Kepler-954 b,2.330,5.790,-0.230,0
Kepler-954 b,2.250,0.140,-0.100,0
Kepler-954 b,2.194,0.302,-0.112,0
Kepler-954 b,2.200,2.000,-2.000,0
Kepler-954 b,2.330,5.790,-0.230,0
Kepler-954 b,2.330,5.790,-0.230,0
Kepler-954 b,2.320,0.050,-0.110,0
Kepler-955 b,3.110,0.500,-0.370,0
Kepler-955 b,3.130,0.270,-0.170,0
Kepler-955 b,3.400,2.400,-2.400,0
Kepler-955 b,3.190,1.250,-0.350,0
Kepler-955 b,2.626,0.248,-0.212,0
Kepler-955 b,3.190,1.250,-0.350,0
Kepler-955 b,3.190,1.250,-0.350,0
Kepler-956 b,2.840,0.430,-0.200,0
Kepler-956 b,2.791,0.120,-0.341,0
Kepler-956 b,2.420,0.920,-0.920,0
Kepler-956 b,2.690,1.230,-0.240,0
Kepler-956 b,2.690,1.230,-0.240,0
Kepler-956 b,3.000,0.780,-0.380,0
Kepler-956 b,2.690,1.230,-0.240,0
Kepler-957 b,5.500,0.290,-0.320,0
Kepler-957 b,5.040,0.640,-0.480,0
Kepler-957 b,5.040,0.640,-0.480,0
Kepler-957 b,5.900,2.100,-2.100,0
Kepler-957 b,5.100,0.450,-0.510,0
Kepler-957 b,5.040,0.640,-0.480,0
Kepler-957 b,6.256,1.716,-2.547,0
Kepler-958 b,3.000,2.400,-2.400,0
Kepler-958 b,2.510,0.890,-0.360,0
Kepler-958 b,2.510,0.890,-0.360,0
Kepler-958 b,2.060,0.100,-0.080,0
Kepler-958 b,2.540,0.230,-0.150,0
Kepler-958 b,2.478,0.109,-0.443,0
Kepler-958 b,2.510,0.890,-0.360,0
Kepler-959 b,3.917,0.187,-0.198,0
Kepler-959 b,3.230,2.230,-0.520,0
Kepler-959 b,17.380,3.360,-6.240,0
Kepler-959 b,4.400,2.400,-2.400,0
Kepler-959 b,3.230,2.230,-0.520,0
Kepler-959 b,4.380,1.210,-0.870,0
Kepler-959 b,3.230,2.230,-0.520,0
Kepler-96 b,2.270,0.420,-0.090,0
Kepler-96 b,2.670,0.220,-0.220,0
Kepler-96 b,2.650,0.250,-0.250,0
Kepler-96 b,2.627,0.114,-0.234,0
Kepler-96 b,2.760,0.420,-0.240,0
Kepler-96 b,2.550,0.200,-0.130,0
Kepler-96 b,2.270,0.420,-0.090,0
Kepler-96 b,2.270,0.420,-0.090,0
Kepler-960 b,5.460,4.730,-3.000,0
Kepler-960 b,2.290,0.070,-0.250,0
Kepler-960 b,1.800,6.100,-6.100,0
Kepler-960 b,5.460,4.730,-3.000,0
Kepler-960 b,5.120,3.270,-2.980,0
Kepler-960 b,2.016,0.236,-0.138,0
Kepler-960 b,5.460,4.730,-3.000,0
Kepler-961 b,2.492,0.470,-0.132,0
Kepler-961 b,3.190,1.190,-0.500,0
Kepler-961 b,2.550,0.110,-0.080,0
Kepler-961 b,3.190,1.190,-0.500,0
Kepler-961 b,2.540,0.290,-0.150,0
Kepler-961 b,3.500,1.200,-1.200,0
Kepler-961 b,3.190,1.190,-0.500,0
Kepler-962 b,1.590,0.290,-0.110,0
Kepler-962 b,1.980,0.790,-0.790,0
Kepler-962 b,1.903,0.082,-0.153,0
Kepler-962 b,1.970,0.080,-0.080,0
Kepler-962 b,1.590,0.290,-0.110,0
Kepler-962 b,1.960,0.190,-0.110,0
Kepler-962 b,1.590,0.290,-0.110,0
Kepler-963 b,3.500,2.300,-2.300,0
Kepler-963 b,2.625,0.228,-0.191,0
Kepler-963 b,2.850,0.730,-0.460,0
Kepler-963 b,2.890,1.210,-0.390,0
Kepler-963 b,2.890,1.210,-0.390,0
Kepler-963 b,2.890,1.210,-0.390,0
Kepler-963 b,2.660,0.300,-0.190,0
Kepler-964 b,2.120,0.090,-0.070,0
Kepler-964 b,4.150,1.690,-1.390,0
Kepler-964 b,4.200,1.100,-1.100,0
Kepler-964 b,4.150,1.690,-1.390,0
Kepler-964 b,2.092,0.127,-0.117,0
Kepler-964 b,2.110,0.200,-0.100,0
Kepler-964 b,4.150,1.690,-1.390,0
Kepler-965 b,2.590,0.910,-0.910,0
Kepler-965 b,2.420,0.950,-0.180,0
Kepler-965 b,2.420,0.950,-0.180,0
Kepler-965 b,3.430,0.540,-0.530,0
Kepler-965 b,2.420,0.950,-0.180,0
Kepler-965 b,3.380,0.550,-0.390,0
Kepler-965 b,3.154,0.158,-0.133,0
Kepler-966 b,4.700,1.600,-1.600,0
Kepler-966 b,3.930,2.070,-0.700,0
Kepler-966 b,3.940,1.400,-0.750,0
Kepler-966 b,3.930,2.070,-0.700,0
Kepler-966 b,5.558,0.437,-0.724,0
Kepler-966 b,3.930,2.070,-0.700,0
Kepler-966 b,4.130,1.170,-0.580,0
Kepler-967 b,1.860,0.210,-0.150,0
Kepler-967 b,1.860,0.210,-0.150,0
Kepler-967 b,2.420,0.790,-0.790,0
Kepler-967 b,2.350,0.080,-0.100,0
Kepler-967 b,2.220,0.150,-0.120,0
Kepler-967 b,1.860,0.210,-0.150,0
Kepler-967 c,2.860,0.330,-0.220,0
Kepler-967 c,3.560,0.240,-0.190,0
Kepler-967 c,2.860,0.330,-0.220,0
Kepler-967 c,2.860,0.330,-0.220,0
Kepler-967 c,3.650,0.150,-0.130,0
Kepler-968 b,1.610,0.140,-0.150,0
Kepler-968 b,1.620,0.230,-0.230,0
Kepler-968 b,1.740,0.150,-0.150,0
Kepler-968 b,1.610,0.140,-0.150,0
Kepler-968 b,2.000,0.080,-0.080,0
Kepler-968 b,2.081,0.374,-0.251,0
Kepler-968 b,1.610,0.140,-0.150,0
Kepler-968 c,1.420,0.120,-0.130,0
Kepler-968 c,1.420,0.120,-0.130,0
Kepler-968 c,1.510,0.130,-0.130,0
Kepler-968 c,1.420,0.120,-0.130,0
Kepler-968 c,1.805,0.446,-0.208,0
Kepler-968 c,1.690,0.080,-0.070,0
Kepler-969 b,2.350,1.040,-0.320,0
Kepler-969 b,2.350,1.040,-0.320,0
Kepler-969 b,2.370,0.220,-0.070,0
Kepler-969 b,2.300,1.500,-1.500,0
Kepler-969 b,2.070,0.050,-0.050,0
Kepler-969 b,2.231,0.197,-0.287,0
Kepler-969 b,2.350,1.040,-0.320,0
Kepler-969 c,1.160,0.520,-0.160,0
Kepler-969 c,1.160,0.520,-0.160,0
Kepler-969 c,1.060,0.090,-0.040,0
Kepler-969 c,0.990,0.020,-0.050,0
Kepler-969 c,1.160,0.520,-0.160,0
Kepler-969 c,0.994,0.250,-0.088,0
Kepler-97 b,1.480,0.130,-0.130,0
Kepler-97 b,1.600,0.310,-0.140,0
Kepler-97 b,1.570,0.130,-0.180,0
Kepler-97 b,1.600,0.310,-0.140,0
Kepler-97 b,1.468,0.066,-0.070,0
Kepler-97 b,1.640,0.160,-0.160,0
Kepler-97 b,1.600,0.310,-0.140,0
Kepler-97 b,1.440,0.190,-0.160,0
Kepler-970 b,2.770,0.130,-0.430,0
Kepler-970 b,2.737,0.764,-0.624,0
Kepler-970 b,2.400,1.100,-1.100,0
Kepler-970 b,2.609,0.265,-0.203,0
Kepler-970 b,2.940,0.270,-0.250,0
Kepler-970 b,2.730,0.090,-0.150,0
Kepler-970 b,2.940,0.270,-0.250,0
Kepler-970 b,2.940,0.270,-0.250,0
Kepler-971 b,2.130,0.220,-0.240,0
Kepler-971 b,3.930,2.280,-2.280,0
Kepler-971 b,4.770,0.970,-0.970,0
Kepler-971 b,1.937,0.096,-0.108,0
Kepler-971 b,4.280,3.420,-2.260,0
Kepler-971 b,4.280,3.420,-2.260,0
Kepler-971 b,4.280,3.420,-2.260,0
Kepler-972 b,4.650,1.520,-1.100,0
Kepler-972 b,4.100,2.100,-2.100,0
Kepler-972 b,4.405,0.271,-0.407,0
Kepler-972 b,4.290,2.280,-0.550,0
Kepler-972 b,4.290,2.280,-0.550,0
Kepler-972 b,4.670,0.800,-0.730,0
Kepler-972 b,4.290,2.280,-0.550,0
Kepler-973 b,1.960,0.080,-0.070,0
Kepler-973 b,1.840,0.910,-0.180,0
Kepler-973 b,2.400,1.500,-1.500,0
Kepler-973 b,2.120,0.180,-0.090,0
Kepler-973 b,1.840,0.910,-0.180,0
Kepler-973 b,2.403,0.111,-0.256,0
Kepler-973 b,1.840,0.910,-0.180,0
Kepler-974 b,1.570,0.090,-0.120,0
Kepler-974 b,1.280,0.270,-0.270,0
Kepler-974 b,1.440,0.260,-0.160,0
Kepler-974 b,1.635,0.057,-0.243,0
Kepler-974 b,1.570,0.060,-0.290,0
Kepler-974 b,1.440,0.260,-0.160,0
Kepler-974 b,1.440,0.260,-0.160,0
Kepler-975 b,3.350,3.060,-1.760,0
Kepler-975 b,3.970,2.570,-2.340,0
Kepler-975 b,1.500,3.200,-3.200,0
Kepler-975 b,3.350,3.060,-1.760,0
Kepler-975 b,1.891,0.113,-0.304,0
Kepler-975 b,1.480,0.060,-0.090,0
Kepler-975 b,3.350,3.060,-1.760,0
Kepler-975 c,21.000,45.000,-45.000,0
Kepler-975 c,5.990,5.480,-3.150,0
Kepler-975 c,5.990,5.480,-3.150,0
Kepler-975 c,10.690,6.940,-6.300,0
Kepler-975 c,5.644,,,0
Kepler-975 c,5.990,5.480,-3.150,0
